iter	Passed	Remaining
0	19	19545
1	35	17834
2	53	17667
3	71	17860
4	88	17692
5	104	17251
6	121	17204
7	139	17256
8	156	17247
9	174	17281
10	191	17200
11	208	17206
12	232	17684
13	250	17620
14	267	17535
15	285	17528
16	299	17321
17	313	17109
18	331	17118
19	349	17133
20	371	17337
21	390	17364
22	407	17318
23	423	17233
24	441	17235
25	459	17208
26	476	17170
27	494	17173
28	511	17140
29	529	17122
30	554	17331
31	611	18500
32	632	18545
33	650	18493
34	669	18451
35	684	18326
36	703	18298
37	724	18349
38	742	18301
39	760	18251
40	775	18148
41	791	18055
42	808	18003
43	827	17982
44	843	17896
45	858	17803
46	876	17778
47	898	17813
48	917	17813
49	936	17789
50	956	17791
51	974	17763
52	1005	17969
53	1026	17976
54	1046	17987
55	1065	17968
56	1083	17932
57	1101	17892
58	1118	17845
59	1136	17802
60	1153	17754
61	1169	17696
62	1188	17675
63	1207	17661
64	1225	17631
65	1244	17617
66	1263	17590
67	1279	17539
68	1297	17503
69	1313	17451
70	1331	17420
71	1348	17374
72	1365	17335
73	1380	17280
74	1397	17239
75	1414	17195
76	1431	17159
77	1447	17110
78	1465	17080
79	1481	17039
80	1499	17008
81	1515	16969
82	1531	16919
83	1549	16899
84	1568	16881
85	1585	16845
86	1600	16796
87	1694	17559
88	1720	17610
89	1738	17576
90	1757	17559
91	1775	17527
92	1794	17496
93	1810	17448
94	1828	17418
95	1846	17385
96	1864	17358
97	1883	17334
98	1902	17315
99	1925	17325
100	1942	17292
101	1960	17263
102	1978	17229
103	1996	17197
104	2011	17146
105	2028	17108
106	2045	17071
107	2061	17026
108	2078	16991
109	2094	16948
110	2113	16927
111	2135	16934
112	2155	16919
113	2173	16888
114	2191	16863
115	2208	16829
116	2226	16801
117	2244	16774
118	2262	16751
119	2280	16724
120	2298	16700
121	2316	16669
122	2334	16648
123	2352	16617
124	2370	16590
125	2386	16553
126	2402	16513
127	2421	16499
128	2441	16483
129	2459	16459
130	2476	16427
131	2494	16400
132	2511	16374
133	2529	16348
134	2547	16325
135	2567	16311
136	2584	16282
137	2602	16258
138	2621	16238
139	2638	16210
140	2655	16175
141	2671	16141
142	2692	16133
143	2856	16983
144	2898	17091
145	2923	17103
146	2942	17072
147	2959	17037
148	2976	16999
149	2992	16956
150	3009	16919
151	3026	16886
152	3043	16848
153	3059	16809
154	3077	16779
155	3096	16752
156	3112	16714
157	3131	16686
158	3145	16637
159	3161	16599
160	3177	16558
161	3195	16527
162	3211	16491
163	3230	16469
164	3247	16432
165	3264	16403
166	3286	16391
167	3305	16368
168	3323	16343
169	3340	16311
170	3356	16271
171	3376	16255
172	3395	16231
173	3411	16193
174	3425	16148
175	3442	16118
176	3459	16087
177	3476	16053
178	3494	16028
179	3511	15998
180	3528	15964
181	3546	15937
182	3563	15910
183	3578	15871
184	3596	15844
185	3613	15814
186	3630	15785
187	3647	15753
188	3662	15714
189	3679	15687
190	3696	15656
191	3712	15623
192	3729	15592
193	3746	15566
194	3764	15539
195	3782	15515
196	3800	15489
197	3816	15459
198	3834	15432
199	3925	15701
200	3945	15685
201	3966	15670
202	3983	15640
203	4000	15609
204	4019	15587
205	4038	15564
206	4056	15539
207	4074	15513
208	4092	15490
209	4109	15460
210	4128	15438
211	4145	15408
212	4164	15388
213	4180	15355
214	4198	15328
215	4215	15301
216	4231	15269
217	4248	15241
218	4266	15216
219	4285	15193
220	4301	15163
221	4317	15131
222	4333	15100
223	4355	15090
224	4376	15075
225	4396	15055
226	4414	15031
227	4428	14994
228	4444	14964
229	4461	14937
230	4477	14906
231	4496	14885
232	4513	14858
233	4531	14833
234	4549	14810
235	4567	14786
236	4584	14757
237	4601	14732
238	4618	14705
239	4636	14682
240	4655	14660
241	4672	14634
242	4689	14608
243	4707	14586
244	4724	14559
245	4741	14533
246	4759	14508
247	4776	14484
248	4794	14461
249	4812	14438
250	4830	14415
251	4847	14388
252	4864	14363
253	4882	14339
254	4897	14309
255	4921	14302
256	5009	14484
257	5030	14466
258	5048	14445
259	5071	14435
260	5089	14409
261	5106	14383
262	5123	14358
263	5141	14332
264	5157	14306
265	5176	14284
266	5194	14260
267	5212	14237
268	5231	14216
269	5248	14191
270	5267	14169
271	5285	14145
272	5303	14122
273	5327	14114
274	5350	14107
275	5369	14084
276	5386	14059
277	5403	14034
278	5426	14022
279	5444	14001
280	5461	13973
281	5480	13954
282	5499	13932
283	5518	13913
284	5536	13890
285	5553	13864
286	5575	13850
287	5593	13827
288	5613	13810
289	5634	13795
290	5651	13770
291	5675	13761
292	5696	13744
293	5714	13722
294	5734	13704
295	5752	13680
296	5771	13661
297	5790	13640
298	5810	13621
299	5832	13608
300	5850	13586
301	5871	13569
302	5900	13573
303	5928	13573
304	5950	13558
305	5965	13530
306	5985	13512
307	6012	13507
308	6091	13622
309	6110	13599
310	6129	13579
311	6148	13558
312	6166	13534
313	6185	13512
314	6204	13493
315	6223	13470
316	6242	13449
317	6261	13429
318	6281	13409
319	6301	13391
320	6319	13368
321	6339	13347
322	6360	13331
323	6379	13310
324	6398	13288
325	6416	13266
326	6437	13250
327	6459	13233
328	6478	13212
329	6496	13190
330	6519	13176
331	6539	13157
332	6560	13140
333	6577	13115
