iter	Passed	Remaining
0	13	13566
1	26	13038
2	38	12902
3	53	13396
4	69	13796
5	82	13749
6	97	13809
7	111	13827
8	125	13812
9	140	13885
10	158	14231
11	329	27152
12	348	26478
13	364	25699
14	379	24927
15	393	24205
16	407	23588
17	420	22965
18	434	22408
19	448	21994
20	463	21612
21	477	21242
22	492	20902
23	505	20551
24	520	20299
25	535	20059
26	548	19767
27	559	19439
28	573	19187
29	586	18954
30	601	18807
31	616	18647
32	630	18481
33	644	18316
34	657	18126
35	672	18014
36	686	17855
37	699	17707
38	714	17596
39	729	17505
40	742	17374
41	755	17230
42	767	17083
43	780	16962
44	794	16867
45	808	16774
46	821	16660
47	836	16598
48	851	16519
49	864	16432
50	878	16338
51	891	16260
52	905	16177
53	919	16104
54	932	16028
55	946	15948
56	959	15865
57	971	15780
58	985	15711
59	998	15647
60	1011	15568
61	1026	15524
62	1038	15443
63	1052	15388
64	1063	15299
65	1078	15256
66	1089	15169
67	1101	15090
68	1115	15046
69	1129	15003
70	1142	14948
71	1155	14887
72	1169	14849
73	1182	14793
74	1194	14726
75	1207	14675
76	1219	14616
77	1232	14574
78	1245	14525
79	1259	14483
80	1273	14446
81	1286	14398
82	1300	14367
83	1314	14334
84	1331	14330
85	1349	14339
86	1445	15168
87	1473	15271
88	1503	15387
89	1526	15437
90	1542	15409
91	1556	15359
92	1570	15313
93	1583	15262
94	1595	15202
95	1607	15134
96	1618	15071
97	1632	15027
98	1647	14989
99	1660	14948
100	1674	14908
101	1686	14851
102	1698	14795
103	1712	14756
104	1726	14712
105	1741	14689
106	1755	14654
107	1772	14641
108	1787	14613
109	1801	14577
110	1814	14535
111	1827	14493
112	1840	14444
113	1854	14412
114	1868	14379
115	1881	14341
116	1895	14302
117	1909	14270
118	1923	14243
119	1938	14212
120	1951	14174
121	1964	14140
122	1978	14104
123	1992	14074
124	2004	14032
125	2018	14002
126	2032	13968
127	2046	13942
128	2061	13915
129	2073	13877
130	2087	13844
131	2100	13811
132	2114	13783
133	2128	13752
134	2139	13709
135	2150	13664
136	2164	13635
137	2176	13594
138	2191	13577
139	2206	13553
140	2221	13535
141	2234	13500
142	2248	13475
143	2263	13453
144	2278	13438
145	2295	13425
146	2308	13395
147	2323	13376
148	2336	13345
149	2351	13323
150	2365	13301
151	2380	13279
152	2393	13251
153	2407	13227
154	2421	13199
155	2451	13264
156	2630	14124
157	2652	14133
158	2666	14103
159	2680	14071
160	2694	14042
161	2708	14009
162	2721	13976
163	2738	13961
164	2754	13936
165	2769	13911
166	2783	13883
167	2797	13856
168	2812	13828
169	2825	13795
170	2840	13770
171	2854	13743
172	2869	13715
173	2882	13685
174	2896	13656
175	2910	13627
176	2924	13597
177	2938	13568
178	2951	13536
179	2966	13513
180	2981	13492
181	2997	13471
182	3011	13444
183	3025	13415
184	3039	13390
185	3056	13374
186	3071	13352
187	3086	13330
188	3101	13309
189	3117	13291
190	3130	13259
191	3144	13231
192	3158	13205
193	3171	13177
194	3184	13144
195	3195	13108
196	3207	13073
197	3221	13048
198	3235	13024
199	3249	12999
200	3263	12974
201	3277	12948
202	3291	12924
203	3305	12896
204	3318	12867
205	3332	12844
206	3346	12820
207	3360	12797
208	3374	12773
209	3388	12747
210	3400	12717
211	3413	12689
212	3428	12666
213	3441	12641
214	3456	12620
215	3469	12592
216	3482	12566
217	3496	12541
218	3509	12516
219	3524	12497
220	3538	12473
221	3557	12467
222	3571	12442
223	3584	12416
224	3596	12387
225	3610	12363
226	3630	12362
227	3747	12688
228	3811	12832
229	3844	12870
230	3869	12880
231	3892	12885
232	3907	12862
233	3922	12839
234	3936	12815
235	3949	12784
236	3963	12759
237	3976	12731
238	3989	12703
239	4003	12676
240	4015	12647
241	4029	12621
242	4043	12596
243	4056	12569
244	4070	12542
245	4082	12513
246	4094	12482
247	4108	12457
248	4122	12432
249	4137	12413
250	4150	12384
251	4162	12356
252	4175	12329
253	4189	12305
254	4202	12278
255	4215	12250
256	4228	12223
257	4243	12202
258	4255	12175
259	4268	12148
260	4282	12125
261	4295	12098
262	4307	12069
263	4320	12044
264	4333	12019
265	4347	11995
266	4361	11975
267	4375	11950
