iter	Passed	Remaining
0	20	20083
1	38	19236
2	58	19571
3	81	20204
4	105	21001
5	125	20803
6	146	20849
7	164	20383
8	184	20341
9	202	20085
10	223	20119
11	243	20087
12	264	20105
13	299	21085
14	322	21149
15	341	20996
16	367	21243
17	389	21232
18	409	21161
19	429	21062
20	451	21059
21	472	20984
22	493	20950
23	510	20763
24	531	20714
25	549	20567
26	570	20547
27	590	20501
28	614	20585
29	636	20583
30	658	20594
31	675	20440
32	693	20313
33	714	20303
34	736	20312
35	756	20270
36	777	20239
37	796	20166
38	818	20167
39	837	20107
40	860	20137
41	912	20821
42	954	21246
43	981	21329
44	1013	21510
45	1034	21457
46	1058	21465
47	1082	21472
48	1113	21617
49	1133	21535
50	1156	21516
51	1175	21438
52	1195	21365
53	1218	21346
54	1241	21325
55	1260	21248
56	1279	21169
57	1305	21206
58	1340	21371
59	1358	21284
60	1383	21300
61	1405	21267
62	1426	21219
63	1445	21145
64	1467	21104
65	1490	21090
66	1511	21042
67	1534	21032
68	1556	20997
69	1576	20948
70	1598	20911
71	1617	20850
72	1638	20804
73	1658	20753
74	1677	20689
75	1696	20626
76	1720	20618
77	1740	20579
78	1764	20568
79	1783	20506
80	1804	20467
81	1811	20278
82	1830	20222
83	1851	20188
84	1876	20195
85	1893	20127
86	1914	20095
87	1933	20034
88	1955	20013
89	1978	19999
90	2003	20017
91	2022	19963
92	2041	19912
93	2061	19870
94	2083	19848
95	2103	19806
96	2126	19799
97	2147	19767
98	2167	19727
99	2185	19673
100	2208	19654
101	2224	19584
102	2248	19580
103	2268	19544
104	2306	19657
105	2342	19755
106	2371	19794
107	2391	19753
108	2423	19814
109	2442	19758
110	2463	19732
111	2500	19825
112	2526	19829
113	2550	19819
114	2577	19834
115	2598	19805
116	2620	19774
117	2656	19858
118	2679	19838
119	2700	19801
120	2718	19748
121	2734	19680
122	2755	19644
123	2779	19633
124	2801	19612
125	2832	19647
126	2856	19633
127	2878	19610
128	2902	19597
129	2921	19550
130	2946	19544
131	2967	19511
132	2988	19483
133	3008	19439
134	3034	19441
135	3057	19422
136	3095	19501
137	3118	19476
138	3140	19452
139	3160	19417
140	3182	19385
141	3202	19352
142	3225	19330
143	3234	19228
144	3251	19171
145	3261	19076
146	3282	19049
147	3302	19009
148	3324	18985
149	3362	19055
150	3389	19059
151	3411	19033
152	3442	19056
153	3463	19029
154	3485	19000
155	3505	18965
156	3529	18952
157	3552	18930
158	3578	18928
159	3598	18889
160	3629	18914
161	3649	18876
162	3671	18851
163	3691	18816
164	3713	18790
165	3730	18742
166	3750	18708
167	3770	18671
168	3792	18649
169	3826	18681
170	3855	18693
171	3874	18650
172	3895	18622
173	3914	18584
174	3938	18569
175	3959	18539
176	3978	18501
177	3999	18469
178	4019	18435
179	4038	18397
180	4061	18376
181	4084	18356
182	4110	18351
183	4130	18319
184	4158	18319
185	4179	18290
186	4201	18265
187	4221	18234
188	4240	18197
189	4259	18157
190	4279	18124
191	4299	18091
192	4320	18065
193	4340	18033
194	4361	18006
195	4395	18029
196	4415	17999
197	4437	17972
198	4457	17941
199	4476	17907
200	4500	17890
201	4520	17857
202	4541	17831
203	4559	17791
204	4583	17775
205	4603	17745
206	4629	17735
207	4650	17708
208	4672	17682
209	4691	17647
210	4713	17623
211	4734	17598
212	4755	17570
213	4772	17527
214	4792	17498
215	4809	17455
216	4830	17428
217	4851	17403
218	4873	17381
219	4898	17369
220	4919	17341
221	4940	17314
222	4961	17286
223	4981	17258
224	5003	17234
225	5021	17198
226	5042	17172
227	5064	17149
228	5084	17118
229	5102	17083
230	5122	17052
231	5143	17027
232	5167	17010
233	5186	16978
234	5209	16958
235	5227	16924
236	5250	16902
237	5270	16874
238	5294	16857
239	5312	16822
240	5332	16794
241	5350	16759
242	5371	16732
243	5412	16769
244	5436	16753
245	5453	16715
246	5474	16690
247	5494	16659
248	5516	16638
249	5535	16605
250	5553	16571
251	5570	16535
252	5594	16519
253	5612	16485
254	5632	16456
255	5651	16425
256	5675	16409
257	5697	16385
258	5719	16363
259	5741	16340
260	5762	16317
261	5783	16289
262	5803	16264
263	5821	16228
264	5844	16211
265	5864	16181
266	5884	16154
267	5904	16127
268	5928	16110
269	5950	16087
270	5974	16071
271	5991	16036
272	6014	16015
273	6035	15992
274	6058	15972
275	6077	15941
276	6097	15916
277	6116	15884
278	6133	15849
279	6151	15817
280	6171	15791
281	6189	15758
282	6213	15741
283	6237	15724
284	6259	15704
285	6280	15679
286	6303	15661
287	6324	15636
288	6342	15602
289	6359	15570
290	6382	15549
291	6426	15583
292	6451	15568
293	6473	15546
294	6495	15523
295	6514	15494
296	6537	15473
297	6556	15445
298	6580	15426
299	6600	15400
300	6621	15377
301	6640	15348
302	6660	15321
303	6680	15294
304	6702	15273
305	6724	15251
306	6750	15237
307	6769	15210
308	6789	15183
309	6808	15153
310	6835	15143
311	6852	15110
312	6870	15078
313	6888	15049
314	6908	15023
315	6930	15001
316	6954	14983
317	6970	14950
318	6992	14927
319	7013	14904
320	7035	14882
321	7055	14856
322	7078	14835
323	7096	14807
324	7119	14785
325	7138	14759
326	7162	14740
327	7182	14714
328	7202	14688
329	7221	14662
330	7240	14635
331	7264	14617
332	7319	14660
333	7339	14635
334	7362	14614
335	7380	14585
336	7399	14557
337	7420	14532
338	7463	14552
339	7482	14524
340	7505	14504
341	7526	14480
342	7549	14460
343	7567	14431
344	7590	14410
345	7611	14387
346	7632	14362
347	7650	14334
348	7671	14309
349	7690	14281
350	7711	14257
351	7730	14231
352	7751	14207
353	7769	14178
354	7794	14161
355	7817	14141
356	7839	14119
357	7859	14094
358	7879	14068
359	7894	14034
360	7913	14007
361	7932	13980
362	7956	13961
363	7973	13931
364	7992	13905
365	8011	13878
366	8030	13850
367	8052	13828
368	8077	13812
369	8095	13784
370	8116	13761
371	8136	13736
372	8158	13714
373	8177	13688
374	8197	13661
375	8216	13636
376	8233	13605
377	8251	13577
378	8273	13556
379	8292	13530
380	8314	13507
381	8331	13478
382	8353	13457
383	8373	13433
384	8393	13408
385	8410	13377
386	8427	13348
387	8445	13320
388	8562	13449
389	8589	13434
390	8611	13412
391	8631	13387
392	8655	13368
393	8675	13344
394	8697	13321
395	8719	13298
396	8739	13274
397	8758	13248
398	8780	13225
399	8803	13205
400	8829	13188
401	8851	13167
402	8875	13147
403	8894	13122
404	8919	13104
405	8935	13072
406	8955	13048
407	8978	13027
408	9001	13007
409	9020	12980
410	9042	12958
411	9062	12934
412	9085	12913
413	9109	12893
414	9132	12872
415	9151	12846
416	9171	12822
417	9190	12795
418	9213	12776
419	9231	12748
420	9251	12724
421	9271	12699
422	9290	12672
423	9308	12646
424	9331	12625
425	9351	12600
426	9376	12582
427	9398	12560
428	9419	12537
429	9439	12512
430	9457	12485
431	9478	12462
432	9502	12442
433	9520	12415
434	9542	12394
435	9594	12411
436	9617	12390
437	9641	12371
438	9665	12351
439	9684	12326
440	9709	12307
441	9732	12286
442	9753	12263
443	9774	12239
444	9798	12219
445	9819	12197
446	9840	12174
447	9860	12150
448	9883	12128
449	9906	12108
450	9928	12085
451	9946	12059
452	9964	12031
453	9984	12008
454	10009	11989
455	10027	11962
456	10047	11938
457	10069	11915
458	10090	11893
459	10113	11872
460	10135	11850
461	10160	11831
462	10181	11808
463	10201	11784
464	10225	11765
465	10243	11738
466	10265	11715
467	10286	11692
468	10308	11671
469	10333	11652
470	10353	11628
471	10375	11606
472	10397	11584
473	10419	11563
474	10443	11542
475	10460	11515
476	10480	11491
477	10500	11467
478	10520	11443
479	10539	11417
480	10561	11395
481	10580	11370
482	10622	11370
483	10645	11349
484	10666	11326
485	10692	11308
486	10714	11286
487	10737	11265
488	10760	11244
489	10778	11218
490	10801	11197
491	10823	11175
492	10843	11151
493	10864	11128
494	10888	11108
495	10908	11084
496	10933	11065
497	10958	11046
498	10977	11021
499	10994	10994
500	11017	10973
501	11037	10949
502	11058	10926
503	11079	10903
504	11105	10885
505	11125	10861
506	11147	10839
507	11167	10815
508	11188	10793
509	11208	10768
510	11234	10750
511	11252	10725
512	11275	10703
513	11300	10684
514	11323	10663
515	11346	10642
516	11371	10623
517	11388	10597
518	11410	10574
519	11430	10551
520	11451	10528
521	11467	10500
522	11489	10478
523	11505	10451
524	11522	10425
525	11542	10401
526	11562	10377
527	11581	10352
528	11599	10327
529	11643	10324
530	11667	10304
531	11688	10282
532	11705	10255
533	11725	10232
534	11750	10212
535	11772	10191
536	11793	10168
537	11816	10147
538	11835	10122
539	11856	10100
540	11874	10074
541	11896	10053
