iter	Passed	Remaining
0	17	17802
1	36	18376
2	55	18418
3	75	18788
4	98	19596
5	118	19673
6	138	19595
7	155	19266
8	175	19352
9	197	19548
10	213	19180
11	231	19041
12	249	18964
13	268	18937
14	287	18872
15	306	18820
16	324	18791
17	344	18797
18	364	18834
19	380	18662
20	396	18487
21	415	18473
22	434	18469
23	453	18430
24	472	18432
25	490	18358
26	508	18321
27	526	18288
28	544	18237
29	561	18167
30	580	18141
31	598	18093
32	616	18075
33	635	18045
34	652	18000
35	670	17965
36	688	17930
37	705	17869
38	726	17913
39	789	18956
40	811	18990
41	829	18920
42	847	18859
43	866	18835
44	885	18795
45	897	18610
46	914	18537
47	929	18437
48	947	18381
49	965	18349
50	983	18308
51	1001	18262
52	1020	18227
53	1037	18180
54	1057	18173
55	1077	18168
56	1094	18108
57	1113	18083
58	1132	18062
59	1150	18029
60	1169	18008
61	1189	17997
62	1211	18013
63	1233	18036
64	1253	18038
65	1273	18023
66	1293	18017
67	1312	17991
68	1331	17962
69	1349	17924
70	1367	17887
71	1386	17864
72	1405	17851
73	1424	17828
74	1441	17774
75	1458	17726
76	1476	17702
77	1494	17663
78	1513	17645
79	1534	17645
80	1551	17600
81	1570	17581
82	1589	17565
83	1610	17561
84	1629	17536
85	1647	17505
86	1666	17492
87	1685	17465
88	1701	17420
89	1724	17437
90	1744	17424
91	1763	17401
92	1787	17436
93	1840	17737
94	1861	17737
95	1882	17728
96	1901	17702
97	1922	17690
98	1943	17686
99	1959	17638
100	1980	17624
101	2002	17626
102	2021	17605
103	2029	17487
104	2052	17491
105	2068	17448
106	2086	17417
107	2105	17391
108	2125	17371
109	2144	17349
110	2166	17348
111	2186	17336
112	2204	17304
113	2224	17286
114	2243	17268
115	2268	17284
116	2287	17266
117	2308	17251
118	2326	17226
119	2345	17196
120	2365	17182
121	2383	17153
122	2401	17122
123	2422	17115
124	2440	17084
125	2460	17066
126	2477	17029
127	2501	17042
128	2522	17030
129	2559	17129
130	2582	17132
131	2604	17123
132	2622	17096
133	2640	17065
134	2659	17040
135	2678	17016
136	2696	16985
137	2714	16953
138	2732	16926
139	2749	16889
140	2767	16860
141	2786	16835
142	2806	16821
143	2832	16838
144	2897	17084
145	2919	17074
146	2938	17049
147	2957	17027
148	2977	17007
149	2996	16979
150	3015	16955
