iter	RMSE
0	0.315800944
1	0.3051366521
2	0.2960613763
3	0.2869884096
4	0.2787615495
5	0.2704721753
6	0.2622912597
7	0.2552016727
8	0.2481539935
9	0.2416114869
10	0.2349583327
11	0.2287087525
12	0.2234740521
13	0.2177563641
14	0.21300804
15	0.2088748525
16	0.204724321
17	0.2001704079
18	0.1958899872
19	0.1921163207
20	0.1886990799
21	0.1856522832
22	0.18247876
23	0.1794245634
24	0.1765160397
25	0.1736072351
26	0.1711457192
27	0.1686386868
28	0.1661805449
29	0.1642080795
30	0.162176017
31	0.1603656353
32	0.1588542534
33	0.156706831
34	0.1548768728
35	0.1529026411
36	0.151066031
37	0.1493602402
38	0.1481679376
39	0.1466770039
40	0.1454136041
41	0.1442573672
42	0.1431689605
43	0.1417782525
44	0.1405425319
45	0.1396750892
46	0.1386054232
47	0.1373161076
48	0.1361838582
49	0.1351705265
50	0.1343791894
51	0.1335642091
52	0.1328192338
53	0.1321302616
54	0.1314367608
55	0.1310528652
56	0.130390059
57	0.1297492218
58	0.1292492263
59	0.1288320336
60	0.1283516631
61	0.1277862573
62	0.1272716124
63	0.1267322028
64	0.1260637564
65	0.1256634772
66	0.1252321937
67	0.1246287211
68	0.1241567842
69	0.1236942152
70	0.1233232493
71	0.1228581766
72	0.1224904394
73	0.1220264774
74	0.1216932495
75	0.1213069971
76	0.1209675411
77	0.1205422534
78	0.1201922502
79	0.1197673615
80	0.1194894424
81	0.119204676
82	0.1190065899
83	0.1186890357
84	0.1184377862
85	0.1181522017
86	0.1179849494
87	0.1176703247
88	0.117308892
89	0.117030996
90	0.1166001493
91	0.1164004922
92	0.1159109698
93	0.1157438554
94	0.1154218815
95	0.1152204391
96	0.1149238505
97	0.114668443
98	0.1145448017
99	0.1142506248
100	0.1139859331
101	0.1136696885
102	0.1136138089
103	0.1133683844
104	0.1131977061
105	0.1129204139
106	0.1126152683
107	0.1124689481
108	0.1123329805
109	0.1120302315
110	0.1116944819
111	0.1116164802
112	0.1113570533
113	0.1110779692
114	0.110724683
115	0.1105188187
116	0.110348417
117	0.1102217899
118	0.1099943017
119	0.1098658052
120	0.1096702104
121	0.1094727019
122	0.1092528619
123	0.109100994
124	0.1088732044
125	0.1086265594
126	0.1084381607
127	0.1081016371
128	0.1078848212
129	0.1077359856
130	0.1075809192
131	0.107492711
132	0.1071730811
133	0.1070236746
134	0.1067872685
135	0.1065435945
136	0.1064056192
137	0.1063023557
138	0.1060784028
139	0.1057623445
140	0.1056431716
141	0.105548283
142	0.1054219182
143	0.1053379568
144	0.1050728577
145	0.1049442447
146	0.1046104832
147	0.1044344514
148	0.1043030949
149	0.1041531997
150	0.1038646063
151	0.1036727845
152	0.1034905817
153	0.1032267363
154	0.1030790346
155	0.1028825859
156	0.1027395207
157	0.1025502741
158	0.1022702238
159	0.102154158
160	0.1018941794
161	0.1017661863
162	0.1016585333
163	0.1012666514
164	0.1009887461
165	0.100894515
166	0.100738719
167	0.1005917648
168	0.1004781417
169	0.100253276
170	0.1001089924
171	0.09996724976
172	0.09975658005
173	0.09960067528
174	0.09944393328
175	0.0991977335
176	0.09897979179
177	0.09888932974
178	0.09866409495
179	0.09854065487
180	0.09841578207
181	0.09829097349
182	0.09818292746
183	0.09792604005
184	0.09774486452
185	0.09762327154
186	0.09760647771
187	0.09732499045
188	0.09714793648
189	0.09704981513
190	0.09689378242
191	0.09672682338
192	0.09652400696
193	0.09637814942
194	0.09624070162
195	0.09622868078
196	0.09594384694
197	0.09584212267
198	0.09570734115
199	0.09548947554
200	0.09519145051
201	0.09498099765
202	0.09480805188
203	0.09454138371
204	0.09423635081
205	0.09422560293
206	0.09421198097
207	0.09405158706
208	0.09389966693
209	0.09379300549
210	0.09367523485
211	0.09366806806
212	0.09365713557
213	0.09340236931
214	0.09325020681
215	0.09311101714
216	0.0928748259
217	0.09267017381
218	0.09254319943
219	0.092339495
220	0.09217167048
221	0.09201846147
222	0.09185621077
223	0.09177616685
224	0.09159588939
225	0.09148770943
226	0.09129810676
227	0.09119513475
228	0.09116385504
229	0.09101153191
230	0.09082277904
231	0.09067913549
232	0.09056207825
233	0.09031450255
234	0.09021661807
235	0.09013242443
236	0.09004884878
237	0.08997930867
238	0.0898962814
239	0.08971075131
240	0.08957788272
241	0.08942193348
242	0.08936989687
243	0.08925649135
244	0.08914095
245	0.08900176314
246	0.08888921149
247	0.08877483315
248	0.08867479639
249	0.08860151844
250	0.08848427283
251	0.08848004601
252	0.08847553262
253	0.08832238945
254	0.08828436182
255	0.08817667279
256	0.08794943954
257	0.08771919397
258	0.08762908709
259	0.08751713792
260	0.08750887324
261	0.08750384217
262	0.08732341698
263	0.08731904521
264	0.08731635923
265	0.08730742076
266	0.08720135064
267	0.08705275007
268	0.08704387562
269	0.08699330855
270	0.08690637431
271	0.08682541188
272	0.08676975639
273	0.08671823271
274	0.08661533961
275	0.08654070491
276	0.08640889569
277	0.08623627361
278	0.08616796135
279	0.08606703287
280	0.0859816819
281	0.08596995911
282	0.08583223389
283	0.08577338698
284	0.08567059651
285	0.08565868421
286	0.08565093878
287	0.08545347154
288	0.0853670065
289	0.08526235713
290	0.08519606447
291	0.08512361121
292	0.08501485544
293	0.08488370334
294	0.08484172072
295	0.08465340458
296	0.08450950397
297	0.08443499072
298	0.08437982267
299	0.08432350822
300	0.08416054641
301	0.0840690118
302	0.08392178317
303	0.08382797295
304	0.08367511667
305	0.08351310463
306	0.0833589277
307	0.08332643758
308	0.08324028773
309	0.08318462924
310	0.08308602564
311	0.08293080805
312	0.08274973074
313	0.08265449723
314	0.08254504868
315	0.08241462439
316	0.08234565064
317	0.08215192086
318	0.08204898743
319	0.08191160565
320	0.08184148101
321	0.08173121045
322	0.08159459786
323	0.08140103099
324	0.08125655356
325	0.08121551881
326	0.08112058541
327	0.08111183956
328	0.08103208453
329	0.08083483771
330	0.08075206094
331	0.08057509667
332	0.08040654772
333	0.08032340376
334	0.08017163798
335	0.08011619814
336	0.08010982603
337	0.08007993949
338	0.08004952709
339	0.0799821028
340	0.07984335346
341	0.07970689428
342	0.07961894097
343	0.07957151552
344	0.0794570129
345	0.07939957236
346	0.07934501963
347	0.07922457591
348	0.07917213058
349	0.07910273047
350	0.07898755557
351	0.07884038246
352	0.07870332626
353	0.0787009603
354	0.0786168989
355	0.07849908046
356	0.07844689523
357	0.07835072496
358	0.07830627168
359	0.07818539832
360	0.07805456495
361	0.07803172278
362	0.07801353004
363	0.07795923181
364	0.07792051461
365	0.07784097344
366	0.07768838202
367	0.07767547747
368	0.07758425886
369	0.07750913833
370	0.07746443303
371	0.07739503564
372	0.07727504967
373	0.07720053595
374	0.07711658828
375	0.07700808336
376	0.07693799981
377	0.07678160004
378	0.07671845575
379	0.07661087775
380	0.07653445793
381	0.07648948429
382	0.07635935716
383	0.07627935522
384	0.07624454982
385	0.07619844346
386	0.07615864599
387	0.07606435074
388	0.07603078024
389	0.07601592784
390	0.07595872477
391	0.07583342397
392	0.07583033542
393	0.07575637796
394	0.07568392838
395	0.07558302743
396	0.07544230641
397	0.07539156663
398	0.07532162365
399	0.07523661176
400	0.07516041216
401	0.07513109353
402	0.07509274226
403	0.07506465489
404	0.07500915456
405	0.07494794773
406	0.07489906607
407	0.07482189895
