iter	Passed	Remaining
0	32	32580
1	64	31985
2	97	32521
3	135	33701
4	173	34465
5	206	34292
6	243	34558
7	276	34272
8	307	33864
9	344	34108
10	382	34407
11	415	34194
12	444	33776
13	476	33557
14	505	33205
15	539	33166
16	583	33751
17	658	35928
18	697	36031
19	732	35916
20	766	35717
21	799	35522
22	828	35186
23	859	34966
24	889	34676
25	926	34697
26	965	34792
27	994	34517
28	1022	34228
29	1053	34057
30	1091	34115
31	1155	34956
32	1205	35337
33	1237	35146
34	1265	34882
35	1303	34892
36	1353	35225
37	1401	35483
38	1447	35662
39	1493	35837
40	1525	35681
41	1556	35495
42	1594	35496
43	1638	35591
44	1722	36565
45	1762	36558
46	1804	36587
47	1833	36359
48	1862	36138
49	1895	36012
50	1933	35977
51	1946	35485
52	1972	35252
53	2005	35132
54	2036	34993
55	2068	34874
56	2098	34720
57	2133	34643
58	2169	34596
59	2203	34521
60	2238	34453
61	2266	34290
62	2291	34088
63	2323	33987
64	2355	33890
65	2394	33884
66	2429	33827
67	2463	33759
68	2497	33695
69	2529	33599
70	2557	33468
71	2588	33366
72	2634	33451
73	2672	33441
74	2711	33440
75	2775	33750
76	2811	33701
77	2839	33564
78	2871	33476
79	2899	33348
80	2928	33226
81	2963	33177
82	2994	33083
83	3025	32991
84	3055	32896
85	3089	32837
86	3119	32741
87	3146	32609
88	3176	32517
89	3207	32432
90	3239	32360
91	3274	32317
92	3313	32311
93	3343	32223
94	3369	32101
95	3401	32032
96	3445	32071
97	3498	32203
98	3540	32221
99	3565	32093
100	3597	32022
101	3644	32089
102	3690	32139
103	3731	32144
104	3824	32602
105	3859	32546
106	3899	32546
107	3946	32596
108	3991	32625
109	4023	32554
110	4050	32438
111	4080	32355
112	4114	32300
113	4152	32270
114	4184	32203
115	4218	32145
116	4261	32164
117	4297	32123
118	4326	32029
119	4356	31947
120	4385	31859
121	4413	31760
122	4448	31715
123	4489	31713
124	4534	31738
125	4569	31694
126	4606	31663
127	4638	31600
128	4671	31539
129	4704	31483
130	4733	31400
131	4766	31340
132	4798	31278
133	5047	32620
134	5080	32554
135	5110	32469
136	5142	32394
137	5175	32327
138	5208	32264
139	5239	32182
140	5272	32123
141	5302	32039
142	5335	31977
143	5364	31887
144	5409	31896
145	5450	31880
146	5500	31917
147	5554	31974
148	5590	31930
149	5621	31856
150	5652	31781
151	5677	31673
152	5703	31573
153	5733	31495
154	5765	31431
155	5798	31369
156	5823	31268
157	5848	31169
158	5877	31089
159	5916	31060
160	5945	30985
161	5981	30939
162	6015	30889
163	6117	31182
164	6158	31166
165	6200	31149
166	6235	31104
167	6269	31050
168	6302	30992
169	6335	30929
170	6367	30867
171	6397	30798
172	6446	30818
173	6480	30762
174	6510	30692
175	6536	30603
176	6569	30546
177	6602	30490
178	6639	30452
179	6678	30426
180	6712	30373
181	6741	30297
182	6770	30226
183	6802	30169
184	6834	30108
185	6862	30033
186	6893	29970
187	6931	29939
188	6972	29919
189	7012	29896
190	7058	29895
191	7097	29866
192	7197	30093
193	7234	30055
194	7266	29998
195	7297	29934
196	7334	29897
197	7373	29866
198	7418	29859
199	7457	29828
200	7495	29793
201	7540	29790
202	7581	29764
203	7619	29732
204	7652	29676
205	7678	29596
206	7708	29530
207	7739	29468
208	7767	29396
209	7797	29331
210	7828	29273
211	7861	29221
212	7890	29153
213	7919	29086
214	7948	29021
215	7977	28955
216	8004	28881
217	8036	28828
218	8068	28774
219	8103	28731
220	8140	28693
221	8178	28661
222	8255	28764
223	8295	28738
224	8341	28732
225	8379	28697
226	8425	28690
227	8459	28642
228	8496	28605
229	8528	28550
230	8569	28529
231	8612	28511
232	8651	28479
233	8697	28472
234	8739	28449
235	8789	28454
236	8835	28444
237	8868	28392
238	8897	28330
239	8927	28270
240	8964	28233
241	8991	28163
242	9024	28111
243	9054	28052
244	9085	27999
245	9116	27943
246	9147	27887
247	9186	27856
248	9218	27804
249	9247	27743
250	9328	27837
251	9364	27796
252	9397	27747
253	9433	27705
254	9481	27701
255	9523	27677
256	9565	27653
257	9603	27618
258	9633	27560
259	9664	27506
260	9698	27460
261	9728	27403
262	9762	27357
263	9798	27317
264	9839	27290
265	9877	27254
266	9918	27228
267	9950	27177
268	9984	27131
269	10029	27115
270	10070	27089
271	10114	27069
272	10158	27053
273	10208	27047
274	10247	27016
275	10275	26954
276	10308	26906
277	10393	26993
278	10427	26947
279	10466	26912
280	10499	26865
281	10558	26882
282	10611	26885
283	10657	26869
284	10705	26858
285	10757	26856
286	10803	26839
287	10846	26814
288	10875	26755
289	10905	26700
290	10930	26630
291	10959	26573
292	10990	26520
293	11029	26485
294	11062	26436
295	11094	26387
296	11137	26361
297	11180	26338
298	11225	26317
299	11275	26308
300	11310	26266
301	11360	26256
302	11446	26330
303	11481	26287
304	11519	26249
305	11550	26196
306	11582	26145
307	11620	26108
308	11653	26059
309	11686	26012
310	11726	25979
311	11776	25969
312	11824	25953
313	11858	25906
314	11889	25855
315	11929	25822
316	11970	25791
317	12005	25746
318	12042	25709
319	12077	25665
320	12113	25622
321	12157	25598
322	12189	25548
323	12221	25499
324	12251	25446
325	12281	25392
326	12313	25342
327	12350	25303
328	12397	25285
329	12447	25272
330	12544	25353
331	12585	25321
332	12614	25267
333	12649	25222
334	12696	25203
335	12738	25173
336	12779	25141
337	12822	25113
338	12860	25075
339	12890	25022
340	12923	24974
341	12957	24929
342	12989	24881
343	13016	24821
344	13045	24766
345	13074	24713
346	13104	24659
347	13136	24611
348	13168	24564
349	13195	24505
350	13227	24457
351	13265	24419
352	13298	24374
353	13330	24326
354	13363	24279
355	13394	24230
356	13423	24176
357	13453	24125
358	13484	24076
359	13517	24031
360	13589	24054
361	13627	24018
362	13669	23987
363	13717	23968
364	13750	23922
365	13796	23898
366	13837	23867
367	13874	23827
368	13916	23797
369	13950	23754
370	13981	23705
371	14017	23663
372	14048	23614
373	14076	23560
374	14112	23520
375	14150	23483
376	14189	23448
377	14222	23403
378	14254	23356
379	14283	23304
380	14315	23257
381	14356	23225
382	14393	23187
383	14437	23160
384	14474	23121
385	14518	23093
386	14557	23059
387	14644	23098
388	14689	23073
389	14729	23038
390	14763	22995
391	14794	22946
392	14831	22907
393	14866	22865
394	14899	22820
395	14930	22772
396	14958	22719
397	14992	22677
398	15022	22627
399	15051	22576
400	15082	22529
401	15115	22484
402	15143	22434
403	15174	22386
404	15225	22368
405	15273	22346
406	15322	22325
407	15361	22288
408	15394	22244
409	15444	22225
410	15489	22197
411	15532	22167
412	15569	22128
413	15602	22084
414	15682	22106
415	15720	22069
416	15758	22031
417	15793	21989
418	15826	21945
419	15859	21901
420	15886	21849
421	15929	21818
422	15971	21786
423	16004	21741
424	16041	21702
425	16073	21657
426	16106	21613
427	16150	21584
428	16187	21545
429	16221	21502
430	16256	21461
431	16293	21423
432	16338	21394
433	16368	21346
434	16397	21297
435	16427	21250
436	16453	21198
437	16483	21149
438	16516	21106
439	16551	21065
440	16589	21027
441	16628	20992
442	16662	20950
443	16756	20983
